DATASET_ID,COMMENT,FIELD,FORMAT,LINK,MIME_TYPE,TITLE
62,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Polygon_50k_Canvec/,,Landform Features Polygon - 50k - Canvec
62,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a8229d2a59fe4e0496bbec32daf31b71/info/metadata/metadata.xml?format=default&amp;output=html,,Landform Features Polygon - 50k - Canvec
63,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ecdc5eeaa84c48e59317f5a7a8fbcc1a,,Ice and Snow - 250k - Canvec
63,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Ice_and_Snow_250k_Canvec/,,Ice and Snow - 250k - Canvec
63,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ecdc5eeaa84c48e59317f5a7a8fbcc1a/info/metadata/metadata.xml?format=default&amp;output=html,,Ice and Snow - 250k - Canvec
64,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=53090c39a91f4eb4a470afd6ba7a516f,,Wetlands - 50k - Canvec
64,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Wetlands_50k_Canvec/,,Wetlands - 50k - Canvec
64,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/53090c39a91f4eb4a470afd6ba7a516f/info/metadata/metadata.xml?format=default&amp;output=html,,Wetlands - 50k - Canvec
65,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=16936352ada3400b85efe0c466620579,,Contours - 250k - Canvec
65,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Contours_250k_Canvec/,,Contours - 250k - Canvec
65,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/16936352ada3400b85efe0c466620579/info/metadata/metadata.xml?format=default&amp;output=html,,Contours - 250k - Canvec
66,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3fed023b933343d887ae95f1039b915b,,Cut Lines - 50k - Canvec
66,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Cut_Lines_50k_Canvec/,,Cut Lines - 50k - Canvec
66,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3fed023b933343d887ae95f1039b915b/info/metadata/metadata.xml?format=default&amp;output=html,,Cut Lines - 50k - Canvec
67,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2a6a16f3fd2b4c309682b9241441e71b,,Waterbody Lines - 250k - Canvec
67,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbody_Lines_250k_Canvec/,,Waterbody Lines - 250k - Canvec
67,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2a6a16f3fd2b4c309682b9241441e71b/info/metadata/metadata.xml?format=default&amp;output=html,,Waterbody Lines - 250k - Canvec
68,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b3f2989b5ac748dcad3828dcf8163c25,,Land Cover - 50k - Canvec
68,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Land_Cover_50k_Canvec/,,Land Cover - 50k - Canvec
68,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b3f2989b5ac748dcad3828dcf8163c25/info/metadata/metadata.xml?format=default&amp;output=html,,Land Cover - 50k - Canvec
69,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f53dd71acab44a90b8652e01d8721ce5,,Land Cover - 250k - Canvec
69,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Land_Cover_250k_Canvec/,,Land Cover - 250k - Canvec
69,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f53dd71acab44a90b8652e01d8721ce5/info/metadata/metadata.xml?format=default&amp;output=html,,Land Cover - 250k - Canvec
70,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2fab9dae147a424b9cc66dad708fff27,,Water Flow - 50k - Canvec
70,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Flow_50k_Canvec/,,Water Flow - 50k - Canvec
70,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2fab9dae147a424b9cc66dad708fff27/info/metadata/metadata.xml?format=default&amp;output=html,,Water Flow - 50k - Canvec
71,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e8ee7f9393db450eac4106432948f10e,,Roads Blocked - 50k - Canvec
71,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_Blocked_50k_Canvec/,,Roads Blocked - 50k - Canvec
71,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e8ee7f9393db450eac4106432948f10e/info/metadata/metadata.xml?format=default&amp;output=html,,Roads Blocked - 50k - Canvec
72,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=849b0e7d027748da87cc1d73b31e29cf,,Road Junctions - 50k - Canvec
72,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Road_Junctions_50k_Canvec/,,Road Junctions - 50k - Canvec
72,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/849b0e7d027748da87cc1d73b31e29cf/info/metadata/metadata.xml?format=default&amp;output=html,,Road Junctions - 50k - Canvec
73,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=861dcc249e614fffa32c3798961d3343,,Waterbody Lines - 50k - Canvec
73,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbody_Lines_50k_Canvec/,,Waterbody Lines - 50k - Canvec
73,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/861dcc249e614fffa32c3798961d3343/info/metadata/metadata.xml?format=default&amp;output=html,,Waterbody Lines - 50k - Canvec
74,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=57a7f9cbdf8741b08dd23b37c7955779,,Wetlands - 250k - Canvec
74,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Wetlands_250k_Canvec/,,Wetlands - 250k - Canvec
74,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/57a7f9cbdf8741b08dd23b37c7955779/info/metadata/metadata.xml?format=default&amp;output=html,,Wetlands - 250k - Canvec
75,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=266aa986aa7e4dd19296bf5a196f6617,,Roads Ferry - 50k - Canvec
75,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_Ferry_50k_Canvec/,,Roads Ferry - 50k - Canvec
75,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/266aa986aa7e4dd19296bf5a196f6617/info/metadata/metadata.xml?format=default&amp;output=html,,Roads Ferry - 50k - Canvec
76,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=79b04047412840979df4fe7cd49b4003,,Geographic Place Names Poly - 50k - Canvec
76,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Geographic_Place_Names_Poly_50k_Canvec/,,Geographic Place Names Poly - 50k - Canvec
76,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/79b04047412840979df4fe7cd49b4003/info/metadata/metadata.xml?format=default&amp;output=html,,Geographic Place Names Poly - 50k - Canvec
77,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a26d188f9a414f918c473c34474d4790,,Railroad Station - 250k - Canvec
77,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Railroad_Station_250k_Canvec/,,Railroad Station - 250k - Canvec
77,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a26d188f9a414f918c473c34474d4790/info/metadata/metadata.xml?format=default&amp;output=html,,Railroad Station - 250k - Canvec
78,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b7773d0fb6d2416bb42fe1fc8905aab5,,Elevation Points - 50k - Canvec
78,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Elevation_Points_50k_Canvec/,,Elevation Points - 50k - Canvec
78,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/b7773d0fb6d2416bb42fe1fc8905aab5/info/metadata/metadata.xml?format=default&amp;output=html,,Elevation Points - 50k - Canvec
79,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=187c6bebc364482f86e59d540f6e9d17,,Water Obstacles Poly - 250k - Canvec
79,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Poly_250k_Canvec/,,Water Obstacles Poly - 250k - Canvec
79,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/187c6bebc364482f86e59d540f6e9d17/info/metadata/metadata.xml?format=default&amp;output=html,,Water Obstacles Poly - 250k - Canvec
80,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=509c1a626dbe43ff9106ce4dfd1a5adb,,Landform Features Line - 50k - Canvec
80,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Line_50k_Canvec/,,Landform Features Line - 50k - Canvec
80,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/509c1a626dbe43ff9106ce4dfd1a5adb/info/metadata/metadata.xml?format=default&amp;output=html,,Landform Features Line - 50k - Canvec
81,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c4c6b41da30d4b738c721d2b8af85587,,Waterbody Islands - 50k - Canvec
81,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbody_Islands_50k_Canvec/,,Waterbody Islands - 50k - Canvec
81,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c4c6b41da30d4b738c721d2b8af85587/info/metadata/metadata.xml?format=default&amp;output=html,,Waterbody Islands - 50k - Canvec
82,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=9f9f025cd81b407fadde8275d685ef55,,Water Obstacles Poly - 50k - Canvec
82,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Poly_50k_Canvec/,,Water Obstacles Poly - 50k - Canvec
82,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/9f9f025cd81b407fadde8275d685ef55/info/metadata/metadata.xml?format=default&amp;output=html,,Water Obstacles Poly - 50k - Canvec
83,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f87b644d5b484c19af5e39ef4c14bc90,,Water Obstacles Point - 50k - Canvec
83,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Point_50k_Canvec/,,Water Obstacles Point - 50k - Canvec
83,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f87b644d5b484c19af5e39ef4c14bc90/info/metadata/metadata.xml?format=default&amp;output=html,,Water Obstacles Point - 50k - Canvec
84,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=505ecf24da7d4f66bb027f88dce57615,,Geographic Place Names Line - 50k - Canvec
84,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Geographic_Place_Names_Line_50k_Canvec/,,Geographic Place Names Line - 50k - Canvec
84,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/505ecf24da7d4f66bb027f88dce57615/info/metadata/metadata.xml?format=default&amp;output=html,,Geographic Place Names Line - 50k - Canvec
85,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=49bd95d009e642369c2a51505f9c2871,,Elevation Points - 250k - Canvec
85,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Elevation_Points_250k_Canvec/,,Elevation Points - 250k - Canvec
85,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/49bd95d009e642369c2a51505f9c2871/info/metadata/metadata.xml?format=default&amp;output=html,,Elevation Points - 250k - Canvec
86,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=85c32a46759948bbbc42e4d4cb3b6d09,,Water Obstacles Point - 250k - Canvec
86,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Point_250k_Canvec/,,Water Obstacles Point - 250k - Canvec
86,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/85c32a46759948bbbc42e4d4cb3b6d09/info/metadata/metadata.xml?format=default&amp;output=html,,Water Obstacles Point - 250k - Canvec
87,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=5d29a616771c414a9e142a26d5955aa1,,Landform Features Polygon - 250k - Canvec
87,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Polygon_250k_Canvec/,,Landform Features Polygon - 250k - Canvec
87,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/5d29a616771c414a9e142a26d5955aa1/info/metadata/metadata.xml?format=default&amp;output=html,,Landform Features Polygon - 250k - Canvec
88,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0af99104f30d4bb2b9a4b3bb1d250150,,Cut Lines - 250k - Canvec
88,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Cut_Lines_250k_Canvec/,,Cut Lines - 250k - Canvec
88,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0af99104f30d4bb2b9a4b3bb1d250150/info/metadata/metadata.xml?format=default&amp;output=html,,Cut Lines - 250k - Canvec
89,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=515bfdd4c6bd4c3597d98f9ac4ea0343,,Water Obstacles Line - 250k - Canvec
89,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Line_250k_Canvec/,,Water Obstacles Line - 250k - Canvec
89,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/515bfdd4c6bd4c3597d98f9ac4ea0343/info/metadata/metadata.xml?format=default&amp;output=html,,Water Obstacles Line - 250k - Canvec
90,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=371eba96d6fc4b90876d49dc9b223b5b,,Landform Features Line - 250k - Canvec
90,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Line_250k_Canvec/,,Landform Features Line - 250k - Canvec
90,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/371eba96d6fc4b90876d49dc9b223b5b/info/metadata/metadata.xml?format=default&amp;output=html,,Landform Features Line - 250k - Canvec
91,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f2808688e27f42908815157b0f44a256,,Railroad Station - 50k - Canvec
91,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Railroad_Station_50k_Canvec/,,Railroad Station - 50k - Canvec
91,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f2808688e27f42908815157b0f44a256/info/metadata/metadata.xml?format=default&amp;output=html,,Railroad Station - 50k - Canvec
92,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=49cc2473b4904ced9dbd530944f5d2e1,,Assessment report footprints
92,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Assessment_Report_Footprints/,,Assessment report footprints
92,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/49cc2473b4904ced9dbd530944f5d2e1/info/metadata/metadata.xml?format=default&amp;output=html,,Assessment report footprints
93,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3d6dfa39e7294516b0896adc29b384c9,,Earthquake Epicentres - 250k
93,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Earthquake_Epicentres_250k/,,Earthquake Epicentres - 250k
93,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3d6dfa39e7294516b0896adc29b384c9/info/metadata/metadata.xml?format=default&amp;output=html,,Earthquake Epicentres - 250k
94,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=cfccf35445aa4c4686fabca8363f981a,,Folds - 250k
94,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Folds_250k/,,Folds - 250k
94,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cfccf35445aa4c4686fabca8363f981a/info/metadata/metadata.xml?format=default&amp;output=html,,Folds - 250k
95,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=60dca6ef4b5848faa27aeb216c40154c,,Forest Health Aerial Overview - 50k
95,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Forest_Health_Aerial_Overview_50k/,,Forest Health Aerial Overview - 50k
95,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/60dca6ef4b5848faa27aeb216c40154c/info/metadata/metadata.xml?format=default&amp;output=html,,Forest Health Aerial Overview - 50k
96,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=840b9090fec942ce8fd9219fc7ec40e3,,Forest Resources Management Plans - 250k
96,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Forest_Resources_Management_Plans_250k/,,Forest Resources Management Plans - 250k
96,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/840b9090fec942ce8fd9219fc7ec40e3/info/metadata/metadata.xml?format=default&amp;output=html,,Forest Resources Management Plans - 250k
97,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=64f3d9e89076452aa2f15e72630e7d9d,,Geochemical Provinces - 250k
97,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Geochemical_Provinces_250k/,,Geochemical Provinces - 250k
97,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/64f3d9e89076452aa2f15e72630e7d9d/info/metadata/metadata.xml?format=default&amp;output=html,,Geochemical Provinces - 250k
98,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ee0ee9c3bddb439c9b415e5dbff2af8c,,Lithogeochemistry
98,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Lithogeochemistry/,,Lithogeochemistry
98,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ee0ee9c3bddb439c9b415e5dbff2af8c/info/metadata/metadata.xml?format=default&amp;output=html,,Lithogeochemistry
99,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=327b9e18d66940b4b11b78ae7ec04e25,,Harvest Licences - 50k
99,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Harvest_Licences_50k/,,Harvest Licences - 50k
99,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/327b9e18d66940b4b11b78ae7ec04e25/info/metadata/metadata.xml?format=default&amp;output=html,,Harvest Licences - 50k
100,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a03ec7e78f1c4a5293199634b9df8f6e,,Major Faults
100,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Major_Faults/,,Major Faults
100,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a03ec7e78f1c4a5293199634b9df8f6e/info/metadata/metadata.xml?format=default&amp;output=html,,Major Faults
101,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4df5a1520e8a497b8d64a2c744a06f33,,Mineral Occurrences - 250k
101,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Mineral_Occurrences_250k/,,Mineral Occurrences - 250k
101,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4df5a1520e8a497b8d64a2c744a06f33/info/metadata/metadata.xml?format=default&amp;output=html,,Mineral Occurrences - 250k
102,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=45240218c3d34f329d85e9e892216910,,Permanent Sampling Plots
102,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Permanent_Sampling_Plots/,,Permanent Sampling Plots
102,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/45240218c3d34f329d85e9e892216910/info/metadata/metadata.xml?format=default&amp;output=html,,Permanent Sampling Plots
103,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=9f87df3606aa476dae9653871f2f8d76,,Regional Geochemical Surveys - RGS - AAS - 250k
103,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_AAS_250k/,,Regional Geochemical Surveys - RGS - AAS - 250k
103,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/9f87df3606aa476dae9653871f2f8d76/info/metadata/metadata.xml?format=default&amp;output=html,,Regional Geochemical Surveys - RGS - AAS - 250k
104,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=5920059e9c1b48bfba26e70e988f6d93,,Regional Geochemical Surveys - RGS - All - 250k
104,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_All_250k/,,Regional Geochemical Surveys - RGS - All - 250k
104,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/5920059e9c1b48bfba26e70e988f6d93/info/metadata/metadata.xml?format=default&amp;output=html,,Regional Geochemical Surveys - RGS - All - 250k
105,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=54e71d67d7ac41318d7f973204a87af5,,Regional Geochemical Surveys - RGS - Heon - 250k
105,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_Heon_250k/,,Regional Geochemical Surveys - RGS - Heon - 250k
105,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/54e71d67d7ac41318d7f973204a87af5/info/metadata/metadata.xml?format=default&amp;output=html,,Regional Geochemical Surveys - RGS - Heon - 250k
106,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=caf52e0e578743af985017e7ffde2287,,Regional Geochemical Surveys - RGS - ICPMS - 250k
106,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_ICPMS_250k/,,Regional Geochemical Surveys - RGS - ICPMS - 250k
106,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/caf52e0e578743af985017e7ffde2287/info/metadata/metadata.xml?format=default&amp;output=html,,Regional Geochemical Surveys - RGS - ICPMS - 250k
107,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=19c74766f7644b67b2c0394376fd04b7,,Regional Geochemical Surveys - RGS - INAA - 250k
107,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_INAA_250k/,,Regional Geochemical Surveys - RGS - INAA - 250k
107,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/19c74766f7644b67b2c0394376fd04b7/info/metadata/metadata.xml?format=default&amp;output=html,,Regional Geochemical Surveys - RGS - INAA - 250k
108,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=58921af571e94770afd6d13cfcba4f17,,Regional Geochemical Surveys - RGS - Site Water - 250k
108,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Regional_Geochemical_Surveys_RGS_Site_Water_250k/,,Regional Geochemical Surveys - RGS - Site Water - 250k
108,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/58921af571e94770afd6d13cfcba4f17/info/metadata/metadata.xml?format=default&amp;output=html,,Regional Geochemical Surveys - RGS - Site Water - 250k
109,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=883915d3f7b543dab45204f63a7fceb6,,Timber harvest plans - 50k
109,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Timber_Harvest_Plans_50k/,,Timber harvest plans - 50k
109,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/883915d3f7b543dab45204f63a7fceb6/info/metadata/metadata.xml?format=default&amp;output=html,,Timber harvest plans - 50k
110,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,Vegetation Inventory - 5k - Land Cover
110,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,Vegetation Inventory - 5k - Land Cover
110,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4c7d7873ce9f40fd9aecbb7a734dc1d8/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory - 5k - Land Cover
111,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=98a1b613f81c489cb4173f4976419f23,,Vegetation Inventory - 40k
111,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_40k/,,Vegetation Inventory - 40k
111,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/98a1b613f81c489cb4173f4976419f23/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory - 40k
112,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7afb727b4ab94b1b955699807f845b59,,Vegetation Inventory Photo Points - Whitehorse - 10k
112,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Photo_Points_Whitehorse_10k/,,Vegetation Inventory Photo Points - Whitehorse - 10k
112,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7afb727b4ab94b1b955699807f845b59/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory Photo Points - Whitehorse - 10k
113,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=48f1a110f59a4560ab1b58000250715e,,Vegetation Inventory Roads - 40k
113,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Roads_40k/,,Vegetation Inventory Roads - 40k
113,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/48f1a110f59a4560ab1b58000250715e/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory Roads - 40k
114,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e0b2bf4f43b84bccbea91f8f313ac791,,Vegetation Inventory - Whitehorse - 10k
114,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_Whitehorse_10k/,,Vegetation Inventory - Whitehorse - 10k
114,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e0b2bf4f43b84bccbea91f8f313ac791/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory - Whitehorse - 10k
115,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,Vegetation Inventory - 5k - Leading Species
115,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,Vegetation Inventory - 5k - Leading Species
115,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8ba77d63e92a4e9d863224e4767cc8d4/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory - 5k - Leading Species
116,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,Vegetation Inventory - 5k - Soil Moisture Regime
116,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,Vegetation Inventory - 5k - Soil Moisture Regime
116,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2c0499f2b9834c70b0776473e6ce8abc/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory - 5k - Soil Moisture Regime
117,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4c7d7873ce9f40fd9aecbb7a734dc1d8,,Vegetation Inventory - 5k - Soil Nutrient Regime
117,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Forestry/Vegetation_Inventory_5k/,,Vegetation Inventory - 5k - Soil Nutrient Regime
117,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/968a6db0236640ed82fdb18c6306e68f/info/metadata/metadata.xml?format=default&amp;output=html,,Vegetation Inventory - 5k - Soil Nutrient Regime
118,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d852e3f7beef4a2bb753f50ecdd5a784,,Community Hazards - Burwash Destruction Bay - 25k
118,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Community_Hazards_Burwash_Destruction_Bay_25k/,,Community Hazards - Burwash Destruction Bay - 25k
118,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d852e3f7beef4a2bb753f50ecdd5a784/info/metadata/metadata.xml?format=default&amp;output=html,,Community Hazards - Burwash Destruction Bay - 25k
119,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=5fca20188bfc4cea9b74ddea3a76c3a5,,Community Hazards - Dawson - 30m
