"SCHEMA_TYPE","NAME","DESCRIPTION","FORMAT","CREATED","LAST_MODIFIED","DOC_SIZE","URL","URL_TYPE","PARENT_ID","DKAN_PARENT_DATASET_NODE_ID","DKAN_PARENT_DATASET_TITLE","DKAN_RESOURCE_NODE_ID","DKAN_URI"
"information","geosoft grids","File is 15.39 MB",".ZIP","2017-08-11 09:08:54","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-36/geosoft_grids.zip","",79462,"","","",""
"information","geotiffs","File is 18.21 MB",".ZIP","2017-08-11 09:08:01","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-36/geotiffs.zip","",79462,"","","",""
"information","pdfs","This zip file (62MB) contains 4 PDF maps.","","2017-08-11 08:08:54","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-36_pdfs.zip","",79462,"","","",""
"information","geosoft grids","File is 17.12 MB",".ZIP","2017-08-11 08:08:25","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-37/geosoft_grids.zip","",79463,"","","",""
"information","geotiffs","This zip file is 25MB.","","2017-08-11 09:08:41","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-37_geotiffs.zip","",79463,"","","",""
"information","pdfs","This zip file (104MB) contains 4 PDF maps.","","2017-08-11 09:08:41","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-37_pdfs.zip","",79463,"","","",""
"information","geosoft grids","File is 16.58 MB",".ZIP","2017-08-11 09:08:44","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-38/geosoft_grids.zip","",79464,"","","",""
"information","geotiffs","This zip file is 26MB.","","2018-09-27 11:09:37","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-38_geotiffs.zip","",79464,"","","",""
"information","pdfs","This zip file (90MB) contains 4 PDF maps.","","2018-01-26 08:01:34","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-38_pdfs.zip","",79464,"","","",""
"information","geosoft grids","File is 16.55 MB",".ZIP","2017-08-11 09:08:08","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-39/geosoft_grids.zip","",79465,"","","",""
"information","geotiffs","This zip file is 38MB.","","2017-08-11 09:08:17","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-39_geotiffs.zip","",79465,"","","",""
"information","pdfs","This zip file (147MB) contains 4 PDF maps.","","2017-08-11 09:08:17","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-39_pdfs.zip","",79465,"","","",""
"information","geosoft grids","File is 16.5 MB",".ZIP","2017-08-11 09:08:33","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-40/geosoft_grids.zip","",79466,"","","",""
"information","geotiffs","File is 19.21 MB",".ZIP","2017-08-11 09:08:41","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-40/geotiffs.zip","",79466,"","","",""
"information","pdfs","This zip file (89MB) contains 4 PDF maps.","","2017-08-11 09:08:49","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-40_pdfs.zip","",79466,"","","",""
"information","geosoft grids","File is 16.15 MB",".ZIP","2017-08-11 09:08:51","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-41/geosoft_grids.zip","",79467,"","","",""
"information","geotiffs","This zip file is 26.5MB.","","2017-08-11 09:08:59","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-41_geotiffs.zip","",79467,"","","",""
"information","pdfs","This zip file (130MB) contains 4 PDF maps.","","2017-08-11 09:08:59","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-41_pdfs.zip","",79467,"","","",""
"information","geosoft grids","File is 16.21 MB",".ZIP","2017-11-14 03:11:34","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-42/geosoft_grids.zip","",79468,"","","",""
"information","geotiffs","","","2017-11-14 03:11:34","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-42_geotiffs.zip","",79468,"","","",""
"information","pdfs","","","2017-11-14 03:11:33","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-42_pdfs.zip","",79468,"","","",""
"information","geosoft grids","File is 15.84 MB",".ZIP","2017-08-14 09:08:27","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-43/geosoft_grids.zip","",79469,"","","",""
"information","geotiffs","File is 22.11 MB",".ZIP","2017-08-14 09:08:34","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-43/geotiffs.zip","",79469,"","","",""
"information","pdfs","This zip file (70MB) contains 4 PDF maps.","","2017-08-11 11:08:48","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-43_pdfs.zip","",79469,"","","",""
"information","geosoft grids","File is 15.25 MB",".ZIP","2017-08-14 09:08:06","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-44/geosoft_grids.zip","",79470,"","","",""
"information","geotiffs","File is 10.78 MB",".ZIP","2017-08-14 09:08:12","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-44/geotiffs.zip","",79470,"","","",""
"information","pdfs","File is 17.78 MB",".ZIP","2017-08-14 10:08:26","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-44/OF2017-44_pdfs.zip","",79470,"","","",""
"information","geosoft grids","File is 15.46 MB",".ZIP","2017-08-14 09:08:10","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-45/geosoft_grids.zip","",79471,"","","",""
"information","geotiffs","File is 14.93 MB",".ZIP","2017-08-14 09:08:17","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-45/geotiffs.zip","",79471,"","","",""
"information","pdfs","This zip file (55MB) contains 4 PDF maps.","","2017-08-11 11:08:21","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-45_pdfs.zip","",79471,"","","",""
"information","geosoft grids","File is 15.47 MB",".ZIP","2017-08-14 09:08:02","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-46/geosoft_grids.zip","",79472,"","","",""
"information","geotiffs","File is 18.19 MB",".ZIP","2017-08-14 09:08:10","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-46/geotiffs.zip","",79472,"","","",""
"information","pdfs","This zip file (69MB) contains 4 PDF maps.","","2017-08-11 11:08:29","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-46_pdfs.zip","",79472,"","","",""
"information","geosoft grids","File is 14.82 MB",".ZIP","2017-08-14 10:08:18","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-47/geosoft_grids.zip","",79473,"","","",""
"information","geotiffs","File is 7.28 MB",".ZIP","2017-08-14 10:08:27","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-47/geotiffs.zip","",79473,"","","",""
"information","pdfs","File is 14.5 MB",".ZIP","2017-08-14 10:08:21","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-47/OF2017-47_pdfs.zip","",79473,"","","",""
"information","geosoft grids","File is 14.76 MB",".ZIP","2017-08-14 10:08:14","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-48/geosoft_grids.zip","",79474,"","","",""
"information","geotiffs","File is 8.77 MB",".ZIP","2017-08-14 10:08:27","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-48/geotiffs.zip","",79474,"","","",""
"information","pdfs","File is 17.65 MB",".ZIP","2017-08-14 10:08:32","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-48/OF2017-48_pdfs.zip","",79474,"","","",""
"information","geosoft grids","File is 14.82 MB",".ZIP","2017-08-14 10:08:07","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-49/geosoft_grids.zip","",79475,"","","",""
"information","geotiffs","File is 9.46 MB",".ZIP","2017-08-14 10:08:16","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-49/geotiffs.zip","",79475,"","","",""
"information","pdfs","File is 17.56 MB",".ZIP","2017-08-14 10:08:18","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-49/OF2017-49_pdfs.zip","",79475,"","","",""
"information","geosoft grids","File is 14.23 MB",".ZIP","2017-08-14 10:08:19","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-50/geosoft_grids.zip","",79476,"","","",""
"information","geotiffs","File is 8.84 MB",".ZIP","2017-08-14 10:08:24","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-50/geotiffs.zip","",79476,"","","",""
"information","pdfs","File is 17.4 MB",".ZIP","2017-08-14 10:08:28","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-50/OF2017-50_pdfs.zip","",79476,"","","",""
"information","geosoft grids","File is 14.37 MB",".ZIP","2017-08-14 10:08:01","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-51/geosoft_grids.zip","",79477,"","","",""
"information","geotiffs","File is 9.71 MB",".ZIP","2017-08-14 10:08:07","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-51/geotiffs.zip","",79477,"","","",""
"information","pdfs","File is 19.1 MB",".ZIP","2017-08-14 10:08:12","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-51/OF2017-51_pdfs.zip","",79477,"","","",""
"information","geosoft grids","File is 14.1 MB",".ZIP","2017-08-14 10:08:02","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-52/geosoft_grids.zip","",79478,"","","",""
"information","geotiffs","File is 10.66 MB",".ZIP","2017-08-14 10:08:10","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-52/geotiffs.zip","",79478,"","","",""
"information","pdfs","File is 20.34 MB",".ZIP","2017-08-14 10:08:14","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-52/OF2017-52_pdfs.zip","",79478,"","","",""
"information","geosoft grids","File is 14.17 MB",".ZIP","2017-08-14 10:08:46","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-53/geosoft_grids.zip","",79479,"","","",""
"information","geotiffs","File is 8.82 MB",".ZIP","2017-08-14 10:08:54","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-53/geotiffs.zip","",79479,"","","",""
"information","pdfs","File is 16.69 MB",".ZIP","2017-08-14 10:08:02","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-53/OF2017-53_pdfs.zip","",79479,"","","",""
"information","geosoft grids","File is 14.3 MB",".ZIP","2017-08-14 10:08:08","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-54/geosoft_grids.zip","",79480,"","","",""
"information","geotiffs","File is 9.4 MB",".ZIP","2017-08-14 10:08:16","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-54/geotiffs.zip","",79480,"","","",""
"information","pdfs","File is 19.2 MB",".ZIP","2017-08-14 10:08:22","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-54/OF2017-54_pdfs.zip","",79480,"","","",""
"information","geosoft grids","File is 13.83 MB",".ZIP","2017-08-14 10:08:20","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-55/geosoft_grids.zip","",79481,"","","",""
"information","geotiffs","File is 11.27 MB",".ZIP","2017-08-14 10:08:29","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-55/geotiffs.zip","",79481,"","","",""
"information","pdfs","File is 19.99 MB",".ZIP","2017-08-14 10:08:37","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-55/OF2017-55_pdfs.zip","",79481,"","","",""
"information","geosoft grids","This zip file is 27MB.","","2017-08-11 12:08:40","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-56_geosoft_grids.zip","",79482,"","","",""
"information","geotiffs","File is 19.38 MB",".ZIP","2017-08-14 10:08:39","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-56/geotiffs.zip","",79482,"","","",""
"information","pdfs","This zip file (37MB) contains 4 maps.","","2017-08-14 10:08:39","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-56_pdfs.zip","",79482,"","","",""
"information","geosoft grids","File is 8.04 MB",".ZIP","2017-08-14 11:08:04","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-57/geosoft_grids.zip","",79483,"","","",""
"information","geotiffs","File is 5.51 MB",".ZIP","2017-08-14 11:08:09","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-57/geotiffs.zip","",79483,"","","",""
"information","pdfs","File is 13.05 MB",".ZIP","2017-08-14 11:08:11","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-57/OF2017-57_pdfs.zip","",79483,"","","",""
"information","geosoft grids","File is 10.54 MB",".ZIP","2017-08-14 11:08:13","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-58/geosoft_grids.zip","",79484,"","","",""
"information","geotiffs","File is 7.57 MB",".ZIP","2017-08-14 11:08:17","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-58/geotiffs.zip","",79484,"","","",""
"information","pdfs","File is 15.4 MB",".ZIP","2017-08-14 11:08:22","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-58/OF2017-58_pdfs.zip","",79484,"","","",""
"information","geosoft grids","This zip file is 25.5MB.","","2017-08-11 12:08:47","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-59_geosoft_grids.zip","",79485,"","","",""
"information","geotiffs","File is 20.83 MB",".ZIP","2017-08-14 11:08:07","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-59/geotiffs.zip","",79485,"","","",""
"information","pdfs","This zip file (38.5MB) contains 4 maps.","","2017-08-14 11:08:07","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-59_pdfs.zip","",79485,"","","",""
"information","Geotiffs","File is 14.82 MB",".ZIP","2017-09-14 08:09:21","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/OF2017-61-62_tiff.zip","",79486,"","","",""
"information","Grid files","File is 17.9 MB",".ZIP","2017-09-14 08:09:44","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/GRD.zip","",79486,"","","",""
"information","Map","File is 20.3 MB",".PDF","2017-09-14 08:09:34","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/OF2017-61.pdf","",79486,"","","",""
"information","Report","File is .85 MB",".PDF","2017-09-14 08:09:06","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/OF2017-61-62_report.pdf","",79486,"","","",""
"information","Geotiffs","File is 14.82 MB",".ZIP","2017-09-14 08:09:56","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/OF2017-61-62_tiff.zip","",79487,"","","",""
"information","Grid files","File is 17.9 MB",".ZIP","2017-09-14 08:09:06","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/GRD.zip","",79487,"","","",""
"information","Map","File is 17.3 MB",".PDF","2017-09-14 08:09:16","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/OF2017-62.pdf","",79487,"","","",""
"information","Report","File is .85 MB",".PDF","2017-09-14 08:09:26","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2017/OF2017-61-62/OF2017-61-62_report.pdf","",79487,"","","",""
"information","YEG2017_Overview","This pdf is 113 MB.","","2018-01-18 09:01:50","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/YEG_Overview2017.pdf","",79488,"","","",""
"information","Paper","File is 11.46 MB",".PDF","2018-01-18 09:01:23","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/overview/1_YGS Summary.pdf","",79489,"","","",""
"information","Paper","This pdf is 28MB.","","2018-01-18 09:01:25","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/2_Placer Summary.pdf","",79490,"","","",""
"information","Paper","File is 5.36 MB",".PDF","2018-01-18 09:01:59","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/overview/3_YMEP.pdf","",79491,"","","",""
"information","Paper","File is 18.07 MB",".PDF","2018-01-18 09:01:16","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/overview/4_Minerals Summary.pdf","",79492,"","","",""
"information","Paper","File is 9.04 MB",".PDF","2018-11-01 08:11:55","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/overview/5a_Atac Property.pdf","",79493,"","","",""
"information","Paper","","","2018-01-18 09:01:51","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/5b_Plateau Property.pdf","",79494,"","","",""
"information","YEG2017","This pdf is 49MB.","","2018-01-19 08:01:24","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/YEG2017.pdf","",79495,"","","",""
"information","Paper","File is 12.87 MB",".PDF","2018-01-18 10:01:48","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/1_Bordet.pdf","",79496,"","","",""
"information","Paper","File is 8.79 MB",".PDF","2018-01-18 10:01:55","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/2_Ellis_etal.pdf","",79497,"","","",""
"information","Paper","File is 5.39 MB",".PDF","2018-01-22 02:01:06","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/3_Fraser_etal.pdf","",79498,"","","",""
"information","Paper","File is 21.2 MB",".PDF","2018-01-18 10:01:08","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/4_Friend_etal.pdf","",79499,"","","",""
"information","Paper","File is 17.08 MB",".PDF","2018-01-18 11:01:15","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/5_Hutchison.pdf","",79500,"","","",""
"information","Paper","This pdf is 27MB.","","2018-01-18 10:01:34","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/6_Kennedy.pdf","",79501,"","","",""
"information","Paper","File is 8.06 MB",".PDF","2018-01-22 10:01:01","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/7_Liverton.pdf","",79502,"","","",""
"information","Paper","File is 15.67 MB",".PDF","2018-01-18 11:01:53","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/8_Manor.pdf","",79503,"","","",""
"information","Paper","File is 9.84 MB",".PDF","2018-01-18 11:01:15","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/9_Moynihan.pdf","",79504,"","","",""
"information","Paper","This pdf is 29 MB.","","2018-01-18 11:01:05","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/10_Steiner_etal.pdf","",79505,"","","",""
"information","Paper","File is 10.57 MB",".PDF","2018-01-18 11:01:51","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/yeg/yeg17/papers/11_vanDrecht-Beranek.pdf","",79506,"","","",""
"information","Appendices","File is .07 MB",".ZIP","2018-01-18 02:01:58","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-1/OF2018-1_appendices.zip","",79507,"","","",""
"information","Map","This pdf is 88 MB.","","2018-01-18 02:01:58","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-1.pdf","",79507,"","","",""
"information","paper","","","2019-02-12 10:02:29","2021-03-10 10:03:12","","","",79508,"","","",""
"information","paper","","","2019-02-12 10:02:39","2021-03-10 10:03:23","","","",79509,"","","",""
"information","paper","this paper is available via open access","","2019-02-12 10:02:54","2022-09-06 10:09:39","","https://pubs.geoscienceworld.org/gsa/gsabulletin/article/126/11-12/1511/125988/middle-jurassic-to-earliest-cretaceous-mid-crustal","",79510,"","","",""
"information","paper","","","2019-02-12 10:02:38","2021-03-10 10:03:30","","","",79511,"","","",""
"information","paper","","","2019-02-12 11:02:26","2021-03-10 10:03:05","","","",79512,"","","",""
"information","paper","","","2019-02-12 11:02:13","2021-03-10 10:03:27","","","",79513,"","","",""
"information","paper","","","2019-02-12 11:02:44","2021-03-10 10:03:58","","","",79514,"","","",""
"information","report","this file is 51MB. For a copy of this report please contact the Yukon Geological Survey; geology@gov.yk.ca.","","2019-02-18 02:02:30","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/yplacer/YPMI2015-17_web.pdf","",81593,"","","",""
"information","map","","","2018-05-04 10:05:17","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-2.pdf","",81594,"","","",""
"information","pamphlet","File is 7.42 MB",".PDF","2018-05-15 08:05:27","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/Educational%20Series/GeologyMatters_2018.pdf","",81595,"","","",""
"information","booklet","File is 12.45 MB",".PDF","2018-07-03 09:07:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/mineral_deposits/Mineral%20deposits%20summary_2018.pdf","",81596,"","","",""
"information","Geotiffs","File is 14.72 MB",".ZIP","2018-07-05 10:07:27","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_Geotiffs/2018-3_18_geotiffs.zip","",81597,"","","",""
"information","Grid files","This zip file (35.5MB) contains grid files for open files 2018-3 through 2018-18.","","2018-07-05 10:07:54","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-3_18_grid_files.zip","",81597,"","","",""
"information","Map","File is 13.78 MB",".PDF","2018-07-05 10:07:19","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-3.pdf","",81597,"","","",""
"information","Report","File is 4.41 MB",".PDF","2018-07-05 10:07:25","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_tech_report/MarshLake-Technical_Report.pdf","",81597,"","","",""
"information","Geotiffs","File is 14.72 MB",".ZIP","2018-07-05 10:07:10","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_Geotiffs/2018-3_18_geotiffs.zip","",81598,"","","",""
"information","Grid files","This zip file (35.5MB) contains grid files for open files 2018-3 through 2018-18.","","2018-07-05 10:07:18","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-3_18_grid_files.zip","",81598,"","","",""
"information","Map","File is 5.04 MB",".PDF","2018-07-05 10:07:02","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-4.pdf","",81598,"","","",""
"information","Report","File is 4.41 MB",".PDF","2018-07-05 10:07:06","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_tech_report/MarshLake-Technical_Report.pdf","",81598,"","","",""
"information","Geotiffs","File is 14.72 MB",".ZIP","2018-07-05 10:07:18","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_Geotiffs/2018-3_18_geotiffs.zip","",81599,"","","",""
"information","Grid files","This zip file (35.5MB) contains grid files for open files 2018-3 through 2018-18.","","2018-07-05 10:07:33","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-3_18_grid_files.zip","",81599,"","","",""
"information","Map","This pdf is 26MB.","","2018-07-05 10:07:16","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-5.pdf","",81599,"","","",""
"information","Report","File is 4.41 MB",".PDF","2018-07-05 10:07:16","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_tech_report/MarshLake-Technical_Report.pdf","",81599,"","","",""
"information","Geotiffs","File is 14.72 MB",".ZIP","2018-07-05 10:07:46","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_Geotiffs/2018-3_18_geotiffs.zip","",81600,"","","",""
"information","Grid files","This zip file (35.5MB) contains grid files for open files 2018-3 through 2018-18.","","2018-07-05 10:07:50","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-3_18_grid_files.zip","",81600,"","","",""
"information","Map","File is 6.26 MB",".PDF","2018-07-05 10:07:42","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-6.pdf","",81600,"","","",""
"information","Report","File is 4.41 MB",".PDF","2018-07-05 10:07:44","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_tech_report/MarshLake-Technical_Report.pdf","",81600,"","","",""
"information","Geotiffs","File is 14.72 MB",".ZIP","2018-07-05 11:07:13","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_Geotiffs/2018-3_18_geotiffs.zip","",81601,"","","",""
"information","Grid files","This zip file (35.5MB) contains grid files for open files 2018-3 through 2018-18.","","2018-07-05 11:07:16","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-3_18_grid_files.zip","",81601,"","","",""
"information","Map","File is 10.05 MB",".PDF","2018-07-05 11:07:08","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/OF2018-7.pdf","",81601,"","","",""
"information","Report","File is 4.41 MB",".PDF","2018-07-05 11:07:11","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2018/2018-3_18/Marsh_Lake_tech_report/MarshLake-Technical_Report.pdf","",81601,"","","",""
